"","area","location","timepoint","date","measurer","waves","sun","rain","temp","st.catch","end.catch","visibility","ID","zone","sex","sex.method","roundness","length","weight","comment","roundness2","date2","meanmaxtempdate","datetomeanmax"
"2801","Austevoll","Tipatiskaeret","1","12.05.2022","IM",NA,"N","Y",8.1,"11:00","11:30","",27,"1","f","r","1",46,75,"","1",2024-05-12,2022-07-02,680
"2802","Austevoll","Tipatiskaeret","1","12.05.2022","IM",NA,"N","Y",8.1,"11:00","11:30","",30,"1","f","r","3",44,76,"","3",2024-05-12,2022-07-02,680
"2803","Austevoll","Tipatiskaeret","1","12.05.2022","IM",NA,"N","Y",8.1,"11:00","11:30","",23,"1","f","r","1",46,76,"","1",2024-05-12,2022-07-02,680
"2804","Austevoll","Tipatiskaeret","1","12.05.2022","CA",NA,"N","Y",8.1,"11:00","11:30","",79,"2","f","r","2",42,78,"dead","2",2024-05-12,2022-07-02,680
"2805","Austevoll","Tipatiskaeret","1","12.05.2022","CA",NA,"N","Y",8.1,"11:00","11:30","",92,"2","f","r","2",43,78,"","2",2024-05-12,2022-07-02,680
"2806","Austevoll","Tipatiskaeret","1","12.05.2022","CA",NA,"N","Y",8.1,"11:00","11:30","",71,"3","f","r","3",43.5,78,"","3",2024-05-12,2022-07-02,680
"2807","Austevoll","Tipatiskaeret","1","12.05.2022","CA",NA,"N","Y",8.1,"11:00","11:30","",98,"2","f","r","2",45,78,"","2",2024-05-12,2022-07-02,680
"2808","Austevoll","Tipatiskaeret","1","12.05.2022","IM",NA,"N","Y",8.1,"11:00","11:30","",44,"2","m","af","m",45.5,78,"","m",2024-05-12,2022-07-02,680
"2809","Austevoll","Tipatiskaeret","1","12.05.2022","CA",NA,"N","Y",8.1,"11:00","11:30","",69,"3","f","r","3",43.5,79,"","3",2024-05-12,2022-07-02,680
"2810","Austevoll","Tipatiskaeret","1","12.05.2022","CA",NA,"N","Y",8.1,"11:00","11:30","",97,"2","f","r","2",44.5,79,"","2",2024-05-12,2022-07-02,680
"2811","Austevoll","Tipatiskaeret","1","12.05.2022","IM",NA,"N","Y",8.1,"11:00","11:30","",43,"2","m","af","m",46.5,80,"","m",2024-05-12,2022-07-02,680
"2812","Austevoll","Tipatiskaeret","1","12.05.2022","IM",NA,"N","Y",8.1,"11:00","11:30","",18,"1","f","r","2",45,81,"","2",2024-05-12,2022-07-02,680
"2813","Austevoll","Tipatiskaeret","1","12.05.2022","CA",NA,"N","Y",8.1,"11:00","11:30","",67,"3","f","r","2",45,81,"","2",2024-05-12,2022-07-02,680
"2814","Austevoll","Tipatiskaeret","1","12.05.2022","CA",NA,"N","Y",8.1,"11:00","11:30","",66,"3","f","r","2",44.5,82,"","2",2024-05-12,2022-07-02,680
"2815","Austevoll","Tipatiskaeret","1","12.05.2022","IM",NA,"N","Y",8.1,"11:00","11:30","",42,"2","m","af","m",46.5,82,"","m",2024-05-12,2022-07-02,680
"2816","Austevoll","Tipatiskaeret","1","12.05.2022","IM",NA,"N","Y",8.1,"11:00","11:30","",37,"1","f","r","2",45,84,"","2",2024-05-12,2022-07-02,680
"2817","Austevoll","Tipatiskaeret","1","12.05.2022","CA",NA,"N","Y",8.1,"11:00","11:30","",82,"2","f","r","2",46.5,85,"","2",2024-05-12,2022-07-02,680
"2818","Austevoll","Tipatiskaeret","1","12.05.2022","CA",NA,"N","Y",8.1,"11:00","11:30","",94,"2","f","r","2",46,86,"","2",2024-05-12,2022-07-02,680
"2819","Austevoll","Tipatiskaeret","1","12.05.2022","CA",NA,"N","Y",8.1,"11:00","11:30","",63,"3","f","r","2",44.5,87,"","2",2024-05-12,2022-07-02,680
"2820","Austevoll","Tipatiskaeret","1","12.05.2022","CA",NA,"N","Y",8.1,"11:00","11:30","",90,"2","f","r","3",46,88,"","3",2024-05-12,2022-07-02,680
"2821","Austevoll","Tipatiskaeret","1","12.05.2022","IM",NA,"N","Y",8.1,"11:00","11:30","",47,"2","m","af","m",48,89,"","m",2024-05-12,2022-07-02,680
"2822","Austevoll","Tipatiskaeret","1","12.05.2022","IM",NA,"N","Y",8.1,"11:00","11:30","",46,"2","m","af","m",47,93,"","m",2024-05-12,2022-07-02,680
"2823","Austevoll","Tipatiskaeret","1","12.05.2022","IM",NA,"N","Y",8.1,"11:00","11:30","",19,"1","f","r","3",47,94,"","3",2024-05-12,2022-07-02,680
"2824","Austevoll","Tipatiskaeret","1","12.05.2022","CA",NA,"N","Y",8.1,"11:00","11:30","",104,"2","f","r","3",47,98,"","3",2024-05-12,2022-07-02,680
"2825","Austevoll","Tipatiskaeret","1","12.05.2022","CA",NA,"N","Y",8.1,"11:00","11:30","",102,"2","f","r","3",47,107,"","3",2024-05-12,2022-07-02,680
"2826","Austevoll","Tipatiskaeret","1","12.05.2022","CA",NA,"N","Y",8.1,"11:00","11:30","",68,"3","f","r","2",49.5,112,"","2",2024-05-12,2022-07-02,680
"2827","Austevoll","Tipatiskaeret","1","12.05.2022","CA",NA,"N","Y",8.1,"11:00","11:30","",93,"2","f","r","3",48.5,117,"","3",2024-05-12,2022-07-02,680
"2828","Austevoll","Tipatiskaeret","1","12.05.2022","IM",NA,"N","Y",8.1,"11:00","11:30","",2,"1","m","af","m",54,120,"","m",2024-05-12,2022-07-02,680
"2829","Austevoll","Tipatiskaeret","1","12.05.2022","IM",NA,"N","Y",8.1,"11:00","11:30","",41,"2","m","af","m",55,133,"","m",2024-05-12,2022-07-02,680
"2830","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",103,"2","m","af","m",36,34,"","m",2024-06-21,2022-07-02,720
"2831","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",125,"3","m","af","m",36,36,"","m",2024-06-21,2022-07-02,720
"2832","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",82,"1","f","r","3",40,42,"","3",2024-06-21,2022-07-02,720
"2833","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",78,"1","f","r","1",38,45,"","1",2024-06-21,2022-07-02,720
"2834","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",58,"1","m","af","m",48,45,"","m",2024-06-21,2022-07-02,720
"2835","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",22,"1","f","r","1",38,49,"","1",2024-06-21,2022-07-02,720
"2836","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",83,"1","f","r","1",40,49,"","1",2024-06-21,2022-07-02,720
"2837","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",79,"1","f","r","1",38,50,"","1",2024-06-21,2022-07-02,720
"2838","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",93,"1","f","r","1",38,51,"","1",2024-06-21,2022-07-02,720
"2839","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",62,"1","m","af","m",40,52,"","m",2024-06-21,2022-07-02,720
"2840","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",46,"1","f","r","1",40,53,"","1",2024-06-21,2022-07-02,720
"2841","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",73,"1","f","r","1",42,55,"","1",2024-06-21,2022-07-02,720
"2842","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",39,"1","f","r","1",39,56,"","1",2024-06-21,2022-07-02,720
"2843","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",16,"1","f","r","2",38,57,"","2",2024-06-21,2022-07-02,720
"2844","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",37,"1","f","r","1",40.5,57,"","1",2024-06-21,2022-07-02,720
"2845","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",94,"1","f","r","1",41.5,57,"","1",2024-06-21,2022-07-02,720
"2846","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",15,"1","f","r","1",42,57,"","1",2024-06-21,2022-07-02,720
"2847","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",21,"1","f","r","1",43,57,"","1",2024-06-21,2022-07-02,720
"2848","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",40,"1","f","r","1",40,58,"","1",2024-06-21,2022-07-02,720
"2849","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",36,"1","f","r","1",40.5,58,"","1",2024-06-21,2022-07-02,720
"2850","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",84,"1","m","af","m",40,59,"","m",2024-06-21,2022-07-02,720
"2851","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",1,"1","f","r","2",40.5,60,"","2",2024-06-21,2022-07-02,720
"2852","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",10,"1","f","r","2",41,60,"","2",2024-06-21,2022-07-02,720
"2853","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",63,"1","f","r","1",41,61,"","1",2024-06-21,2022-07-02,720
"2854","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",66,"1","f","r","2",40,62,"","2",2024-06-21,2022-07-02,720
"2855","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",65,"1","f","r","1",40.5,62,"","1",2024-06-21,2022-07-02,720
"2856","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",52,"1","f","r","1",42,62,"","1",2024-06-21,2022-07-02,720
"2857","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",53,"1","f","r","1",43,62,"","1",2024-06-21,2022-07-02,720
"2858","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",26,"1","f","r","1",40.5,63,"","1",2024-06-21,2022-07-02,720
"2859","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",34,"1","f","r","1",40,64,"","1",2024-06-21,2022-07-02,720
"2860","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",91,"1","f","r","1",43,64,"","1",2024-06-21,2022-07-02,720
"2861","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",11,"1","f","r","2",41,65,"","2",2024-06-21,2022-07-02,720
"2862","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",20,"1","f","r","1",41,65,"","1",2024-06-21,2022-07-02,720
"2863","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",42,"1","f","r","2",42,65,"","2",2024-06-21,2022-07-02,720
"2864","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",77,"1","f","r","1",42,65,"","1",2024-06-21,2022-07-02,720
"2865","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",121,"3","m","af","m",42,65,"","m",2024-06-21,2022-07-02,720
"2866","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",104,"2","m","af","m",43,65,"","m",2024-06-21,2022-07-02,720
"2867","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",43,"1","f","r","2",42,66,"","2",2024-06-21,2022-07-02,720
"2868","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",50,"1","f","r","1",43,66,"","1",2024-06-21,2022-07-02,720
"2869","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",5,"1","f","r","2",41,67,"","2",2024-06-21,2022-07-02,720
"2870","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",88,"1","f","r","1",43,67,"","1",2024-06-21,2022-07-02,720
"2871","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",89,"1","f","r","1",43,67,"","1",2024-06-21,2022-07-02,720
"2872","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",67,"1","f","r","1",43,68,"","1",2024-06-21,2022-07-02,720
"2873","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",19,"1","f","r","1",42,69,"","1",2024-06-21,2022-07-02,720
"2874","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",44,"1","f","r","2",43,69,"","2",2024-06-21,2022-07-02,720
"2875","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",75,"1","f","r","1",43,69,"","1",2024-06-21,2022-07-02,720
"2876","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",127,"3","f","r","1",44,69,"","1",2024-06-21,2022-07-02,720
"2877","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",90,"1","f","r","1",43,70,"","1",2024-06-21,2022-07-02,720
"2878","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",86,"1","f","r","2",43.5,70,"","2",2024-06-21,2022-07-02,720
"2879","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",59,"1","f","r","1",44,70,"","1",2024-06-21,2022-07-02,720
"2880","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",99,"2","m","af","m",44,70,"","m",2024-06-21,2022-07-02,720
"2881","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",23,"1","f","r","1",43,71,"","1",2024-06-21,2022-07-02,720
"2882","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",38,"1","f","r","1",44,71,"","1",2024-06-21,2022-07-02,720
"2883","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",60,"1","f","r","2",42,72,"","2",2024-06-21,2022-07-02,720
"2884","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",85,"1","f","r","2",42,72,"","2",2024-06-21,2022-07-02,720
"2885","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",32,"1","f","r","1",43,72,"","1",2024-06-21,2022-07-02,720
"2886","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",98,"2","m","af","m",43,72,"","m",2024-06-21,2022-07-02,720
"2887","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",8,"1","f","r","2",43,73,"","2",2024-06-21,2022-07-02,720
"2888","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",35,"1","f","r","2",43,73,"","2",2024-06-21,2022-07-02,720
"2889","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",122,"3","f","r","3",43,73,"","3",2024-06-21,2022-07-02,720
"2890","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",61,"1","f","r","1",44,73,"","1",2024-06-21,2022-07-02,720
"2891","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",64,"1","f","r","1",45,73,"","1",2024-06-21,2022-07-02,720
"2892","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",55,"1","f","r","2",40.5,74,"","2",2024-06-21,2022-07-02,720
"2893","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",119,"3","f","r","3",42,74,"","3",2024-06-21,2022-07-02,720
"2894","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",6,"1","f","r","2",42.5,74,"","2",2024-06-21,2022-07-02,720
"2895","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",69,"1","f","r","1",44,74,"","1",2024-06-21,2022-07-02,720
"2896","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",106,"2","f","r","1",44,74,"","1",2024-06-21,2022-07-02,720
"2897","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",68,"1","f","r","1",45,74,"","1",2024-06-21,2022-07-02,720
"2898","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",17,"1","f","r","1",46,74,"","1",2024-06-21,2022-07-02,720
"2899","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",74,"1","f","r","2",43,75,"","2",2024-06-21,2022-07-02,720
"2900","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",87,"1","f","r","1",43,76,"","1",2024-06-21,2022-07-02,720
"2901","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",41,"1","f","r","1",46.5,76,"","1",2024-06-21,2022-07-02,720
"2902","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",51,"1","f","r","2",43,77,"","2",2024-06-21,2022-07-02,720
"2903","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",45,"1","f","r","1",45,78,"","1",2024-06-21,2022-07-02,720
"2904","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",33,"1","f","r","1",41,79,"","1",2024-06-21,2022-07-02,720
"2905","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",30,"1","f","r","2",44,79,"","2",2024-06-21,2022-07-02,720
"2906","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",81,"1","f","r","2",46,79,"","2",2024-06-21,2022-07-02,720
"2907","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",100,"2","f","r","1",46,79,"","1",2024-06-21,2022-07-02,720
"2908","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",80,"1","f","r","2",44.5,80,"","2",2024-06-21,2022-07-02,720
"2909","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",13,"1","f","r","1",45,80,"","1",2024-06-21,2022-07-02,720
"2910","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",29,"1","f","r","2",42,81,"","2",2024-06-21,2022-07-02,720
"2911","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",54,"1","f","r","2",44,81,"","2",2024-06-21,2022-07-02,720
"2912","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",31,"1","f","r","2",46,81,"","2",2024-06-21,2022-07-02,720
"2913","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",18,"1","f","r","1",46,82,"","1",2024-06-21,2022-07-02,720
"2914","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",47,"1","f","r","1",46,82,"","1",2024-06-21,2022-07-02,720
"2915","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",27,"1","f","r","2",40,83,"","2",2024-06-21,2022-07-02,720
"2916","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",28,"1","f","r","2",40,83,"","2",2024-06-21,2022-07-02,720
"2917","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",2,"1","f","r","2",44,83,"","2",2024-06-21,2022-07-02,720
"2918","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",9,"1","f","r","2",44,83,"","2",2024-06-21,2022-07-02,720
"2919","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",48,"1","f","r","2",44,83,"parasites","2",2024-06-21,2022-07-02,720
"2920","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",72,"1","f","r","1",45,83,"","1",2024-06-21,2022-07-02,720
"2921","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",76,"1","f","r","2",45,84,"","2",2024-06-21,2022-07-02,720
"2922","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",71,"1","f","r","2",45,85,"","2",2024-06-21,2022-07-02,720
"2923","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",14,"1","f","r","1",47,85,"","1",2024-06-21,2022-07-02,720
"2924","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",24,"1","f","r","3",45,86,"","3",2024-06-21,2022-07-02,720
"2925","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",124,"3","f","r","2",45.5,87,"","2",2024-06-21,2022-07-02,720
"2926","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",49,"1","f","r","1",47,88,"","1",2024-06-21,2022-07-02,720
"2927","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",57,"1","f","r","2",43,89,"","2",2024-06-21,2022-07-02,720
"2928","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",25,"1","f","r","2",48,90,"","2",2024-06-21,2022-07-02,720
"2929","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",101,"2","f","r","3",44,91,"","3",2024-06-21,2022-07-02,720
"2930","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",7,"1","f","r","2",45,91,"","2",2024-06-21,2022-07-02,720
"2931","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",105,"2","f","r","1",46.5,91,"","1",2024-06-21,2022-07-02,720
"2932","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",92,"1","f","r","1",42,92,"","1",2024-06-21,2022-07-02,720
"2933","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",102,"2","f","r","3",45.5,93,"","3",2024-06-21,2022-07-02,720
"2934","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",4,"1","f","r","2",46,94,"","2",2024-06-21,2022-07-02,720
"2935","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",3,"1","f","r","2",47,95,"","2",2024-06-21,2022-07-02,720
"2936","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",96,"2","m","af","m",48,98,"","m",2024-06-21,2022-07-02,720
"2937","Austevoll","Tipatiskaeret","2","21.06.2022","CA",0,"N","Y",13.87,"11:55","12:15","normal",56,"1","f","r","2",47,100,"parasites","2",2024-06-21,2022-07-02,720
