"","Year","Mo","Da","T0m","T2m","T4m","datetime","datemonth","Area","sl_av_7d"
"10193","2014",8,1,14.32,13.89,13.61,2014-08-01,1900-08-01,"Arendal",NA
"10194","2014",8,2,17.84,17.52,17.23,2014-08-02,1900-08-02,"Arendal",NA
"10195","2014",8,3,18.64,18.62,18.59,2014-08-03,1900-08-03,"Arendal",NA
"10196","2014",8,4,19.05,19.25,19.12,2014-08-04,1900-08-04,"Arendal",NA
"10197","2014",8,5,18.59,18.61,18.28,2014-08-05,1900-08-05,"Arendal",NA
"10198","2014",8,6,18.04,17.99,17.59,2014-08-06,1900-08-06,"Arendal",NA
"10199","2014",8,7,18.37,18.46,18.29,2014-08-07,1900-08-07,"Arendal",NA
"10200","2014",8,8,18.48,18.82,18.72,2014-08-08,1900-08-08,"Arendal",NA
"10201","2014",8,9,18.91,19.13,19.08,2014-08-09,1900-08-09,"Arendal",NA
"10202","2014",8,10,18.77,18.88,18.81,2014-08-10,1900-08-10,"Arendal",NA
"10203","2014",8,11,18.43,18.48,18.41,2014-08-11,1900-08-11,"Arendal",NA
"10204","2014",8,12,16.5,16.73,16.26,2014-08-12,1900-08-12,"Arendal",NA
"10205","2014",8,13,16.94,17.65,17.61,2014-08-13,1900-08-13,"Arendal",NA
"10206","2014",8,14,17.9,18.08,18.01,2014-08-14,1900-08-14,"Arendal",NA
"10207","2014",8,15,18.15,18.49,18.54,2014-08-15,1900-08-15,"Arendal",NA
"10208","2014",8,16,18.41,18.68,18.67,2014-08-16,1900-08-16,"Arendal",NA
"10209","2014",8,17,17.98,18.35,18.28,2014-08-17,1900-08-17,"Arendal",NA
"10210","2014",8,18,17.77,18.01,17.95,2014-08-18,1900-08-18,"Arendal",NA
"10211","2014",8,19,17.54,17.69,17.58,2014-08-19,1900-08-19,"Arendal",NA
"10212","2014",8,20,17.33,17.39,17.42,2014-08-20,1900-08-20,"Arendal",NA
"10213","2014",8,21,17.37,17.5,17.58,2014-08-21,1900-08-21,"Arendal",NA
"10214","2014",8,22,17.35,17.7,17.86,2014-08-22,1900-08-22,"Arendal",NA
"10215","2014",8,23,17.34,17.63,17.62,2014-08-23,1900-08-23,"Arendal",NA
"10216","2014",8,24,17.27,17.62,17.82,2014-08-24,1900-08-24,"Arendal",NA
"10217","2014",8,25,17.33,17.55,17.61,2014-08-25,1900-08-25,"Arendal",NA
"10218","2014",8,26,17.28,17.37,17.43,2014-08-26,1900-08-26,"Arendal",NA
"10219","2014",8,27,17.31,17.47,17.51,2014-08-27,1900-08-27,"Arendal",NA
"10220","2014",8,28,17.29,17.41,17.44,2014-08-28,1900-08-28,"Arendal",NA
"10221","2014",8,29,17.09,17.21,17.22,2014-08-29,1900-08-29,"Arendal",NA
"10222","2014",8,30,17.02,17.14,17.17,2014-08-30,1900-08-30,"Arendal",NA
"10223","2014",8,31,16.81,17.06,17.18,2014-08-31,1900-08-31,"Arendal",NA
"10224","2014",9,1,16.72,17.2,17.32,2014-09-01,1900-09-01,"Arendal",NA
"10225","2014",9,2,16.85,17.18,17.35,2014-09-02,1900-09-02,"Arendal",NA
"10226","2014",9,3,17.33,17.59,17.62,2014-09-03,1900-09-03,"Arendal",NA
"10227","2014",9,4,17.27,17.45,17.56,2014-09-04,1900-09-04,"Arendal",NA
"10228","2014",9,5,16.91,17.32,17.42,2014-09-05,1900-09-05,"Arendal",NA
"10229","2014",9,6,16.89,17,17.03,2014-09-06,1900-09-06,"Arendal",NA
"10230","2014",9,7,16.86,17.05,17.04,2014-09-07,1900-09-07,"Arendal",NA
"10231","2014",9,8,16.33,16.98,16.98,2014-09-08,1900-09-08,"Arendal",NA
"10232","2014",9,9,16.54,16.69,16.78,2014-09-09,1900-09-09,"Arendal",NA
"10233","2014",9,10,16.52,16.7,16.72,2014-09-10,1900-09-10,"Arendal",NA
"10234","2014",9,11,16.59,16.8,16.82,2014-09-11,1900-09-11,"Arendal",NA
"10235","2014",9,12,16.38,16.6,16.65,2014-09-12,1900-09-12,"Arendal",NA
"10236","2014",9,13,16.34,16.5,16.53,2014-09-13,1900-09-13,"Arendal",NA
"10237","2014",9,14,16.32,16.39,16.4,2014-09-14,1900-09-14,"Arendal",NA
"10238","2014",9,15,16.38,16.38,16.39,2014-09-15,1900-09-15,"Arendal",NA
"10239","2014",9,16,16.43,16.48,16.51,2014-09-16,1900-09-16,"Arendal",NA
"10240","2014",9,17,16.3,16.38,16.41,2014-09-17,1900-09-17,"Arendal",NA
"10241","2014",9,18,15.98,16.05,16.09,2014-09-18,1900-09-18,"Arendal",NA
"10242","2014",9,19,15.81,15.99,15.97,2014-09-19,1900-09-19,"Arendal",NA
"10243","2014",9,20,15.59,15.83,15.85,2014-09-20,1900-09-20,"Arendal",NA
"10244","2014",9,21,15.62,15.73,15.74,2014-09-21,1900-09-21,"Arendal",NA
"10245","2014",9,22,15.32,15.48,15.48,2014-09-22,1900-09-22,"Arendal",NA
"10246","2014",9,23,14.83,15.44,15.48,2014-09-23,1900-09-23,"Arendal",NA
"10247","2014",9,24,15.08,15.35,15.42,2014-09-24,1900-09-24,"Arendal",NA
"10248","2014",9,25,14.83,15.07,15.37,2014-09-25,1900-09-25,"Arendal",NA
"10249","2014",9,26,15.45,15.65,15.75,2014-09-26,1900-09-26,"Arendal",NA
"10250","2014",9,27,13.62,13.74,13.38,2014-09-27,1900-09-27,"Arendal",NA
"10251","2014",9,28,12.72,12.75,12.72,2014-09-28,1900-09-28,"Arendal",NA
"10252","2014",9,29,13.55,13.68,13.59,2014-09-29,1900-09-29,"Arendal",NA
"10253","2014",9,30,15.24,15.36,15.3,2014-09-30,1900-09-30,"Arendal",NA
"10254","2014",10,1,15.07,15.21,15.21,2014-10-01,1900-10-01,"Arendal",NA
"10255","2014",10,2,14.8,15.12,15.23,2014-10-02,1900-10-02,"Arendal",NA
"10256","2014",10,3,15.05,15.32,15.48,2014-10-03,1900-10-03,"Arendal",NA
"10257","2014",10,4,15.12,15.26,15.37,2014-10-04,1900-10-04,"Arendal",NA
"10258","2014",10,5,15.02,15.22,15.3,2014-10-05,1900-10-05,"Arendal",NA
"10259","2014",10,6,14.87,14.87,14.88,2014-10-06,1900-10-06,"Arendal",NA
"10260","2014",10,7,14.41,14.48,14.49,2014-10-07,1900-10-07,"Arendal",NA
"10261","2014",10,8,14.41,14.72,14.79,2014-10-08,1900-10-08,"Arendal",NA
"10262","2014",10,9,14.66,14.91,15.01,2014-10-09,1900-10-09,"Arendal",NA
"10263","2014",10,10,14.72,15.15,15.23,2014-10-10,1900-10-10,"Arendal",NA
"10264","2014",10,11,14.58,14.9,14.94,2014-10-11,1900-10-11,"Arendal",NA
"10265","2014",10,12,14.22,14.71,14.71,2014-10-12,1900-10-12,"Arendal",NA
"10266","2014",10,13,13.4,13.79,13.89,2014-10-13,1900-10-13,"Arendal",NA
"10267","2014",10,14,13.36,13.53,13.56,2014-10-14,1900-10-14,"Arendal",NA
"10268","2014",10,15,13.14,13.15,13.18,2014-10-15,1900-10-15,"Arendal",NA
"10269","2014",10,16,13.01,13.01,13.02,2014-10-16,1900-10-16,"Arendal",NA
"10270","2014",10,17,12.86,12.89,12.9,2014-10-17,1900-10-17,"Arendal",NA
"10271","2014",10,18,12.74,12.94,13.02,2014-10-18,1900-10-18,"Arendal",NA
"10272","2014",10,19,12.94,13.06,13.14,2014-10-19,1900-10-19,"Arendal",NA
"10273","2014",10,20,12.64,12.91,12.89,2014-10-20,1900-10-20,"Arendal",NA
"10274","2014",10,21,12.3,12.53,12.6,2014-10-21,1900-10-21,"Arendal",NA
"10275","2014",10,22,12.33,12.46,12.51,2014-10-22,1900-10-22,"Arendal",NA
"10276","2014",10,23,12.44,12.55,12.55,2014-10-23,1900-10-23,"Arendal",NA
"10277","2014",10,24,12.69,12.73,12.81,2014-10-24,1900-10-24,"Arendal",NA
"10278","2014",10,25,12.42,12.69,12.84,2014-10-25,1900-10-25,"Arendal",NA
"10279","2014",10,26,13.2,13.25,13.31,2014-10-26,1900-10-26,"Arendal",NA
"10280","2014",10,27,13.5,13.58,13.62,2014-10-27,1900-10-27,"Arendal",NA
"10281","2014",10,28,13.66,13.71,13.74,2014-10-28,1900-10-28,"Arendal",NA
"10282","2014",10,29,13.22,13.53,13.56,2014-10-29,1900-10-29,"Arendal",NA
"10283","2014",10,30,12.87,13.32,13.35,2014-10-30,1900-10-30,"Arendal",NA
"10284","2014",10,31,12.1,12.15,12.21,2014-10-31,1900-10-31,"Arendal",NA
"10285","2014",11,1,11.92,12,12.21,2014-11-01,1900-11-01,"Arendal",NA
"10286","2014",11,2,12.4,12.49,12.58,2014-11-02,1900-11-02,"Arendal",NA
"10287","2014",11,3,12.39,12.68,13.44,2014-11-03,1900-11-03,"Arendal",NA
"10288","2014",11,4,12.42,12.93,13.3,2014-11-04,1900-11-04,"Arendal",NA
"10289","2014",11,5,12.42,12.48,12.53,2014-11-05,1900-11-05,"Arendal",NA
"10290","2014",11,6,11.66,11.67,11.68,2014-11-06,1900-11-06,"Arendal",NA
"10291","2014",11,7,11.05,11.01,11.02,2014-11-07,1900-11-07,"Arendal",NA
"10292","2014",11,8,10.98,10.98,11.3,2014-11-08,1900-11-08,"Arendal",NA
"10293","2014",11,9,11.7,11.48,11.96,2014-11-09,1900-11-09,"Arendal",NA
"10294","2014",11,10,11.68,11.99,12.25,2014-11-10,1900-11-10,"Arendal",NA
"10295","2014",11,11,10.71,11.16,11.37,2014-11-11,1900-11-11,"Arendal",NA
"10296","2014",11,12,10.81,10.82,10.82,2014-11-12,1900-11-12,"Arendal",NA
"10297","2014",11,13,10.61,10.61,10.61,2014-11-13,1900-11-13,"Arendal",NA
"10298","2014",11,14,10.65,10.65,10.66,2014-11-14,1900-11-14,"Arendal",NA
"10299","2014",11,15,10.67,10.67,10.67,2014-11-15,1900-11-15,"Arendal",NA
"10300","2014",11,16,10.51,10.51,10.51,2014-11-16,1900-11-16,"Arendal",NA
"10301","2014",11,17,10.64,10.64,10.64,2014-11-17,1900-11-17,"Arendal",NA
"10302","2014",11,18,10.34,10.34,10.35,2014-11-18,1900-11-18,"Arendal",NA
"10303","2014",11,19,10.04,10.06,10.1,2014-11-19,1900-11-19,"Arendal",NA
"10304","2014",11,20,9.78,10.01,10.01,2014-11-20,1900-11-20,"Arendal",NA
"10305","2014",11,21,9.21,9.4,9.43,2014-11-21,1900-11-21,"Arendal",NA
"10306","2014",11,22,8.67,8.77,8.9,2014-11-22,1900-11-22,"Arendal",NA
"10307","2014",11,23,8.73,8.54,8.54,2014-11-23,1900-11-23,"Arendal",NA
"10308","2014",11,24,8.48,9.13,9.47,2014-11-24,1900-11-24,"Arendal",NA
"10309","2014",11,25,8.75,9.14,9.26,2014-11-25,1900-11-25,"Arendal",NA
"10310","2014",11,26,8.07,8.23,8.26,2014-11-26,1900-11-26,"Arendal",NA
"10311","2014",11,27,7.77,7.77,7.78,2014-11-27,1900-11-27,"Arendal",NA
"10312","2014",11,28,7.65,7.65,7.66,2014-11-28,1900-11-28,"Arendal",NA
"10313","2014",11,29,7.87,7.87,7.89,2014-11-29,1900-11-29,"Arendal",NA
"10314","2014",11,30,7.95,7.95,7.97,2014-11-30,1900-11-30,"Arendal",NA
"10315","2014",12,1,7.67,7.87,7.93,2014-12-01,1900-12-01,"Arendal",NA
"10316","2014",12,2,7.32,8.14,8.6,2014-12-02,1900-12-02,"Arendal",NA
"10317","2014",12,3,7.09,7.75,7.94,2014-12-03,1900-12-03,"Arendal",NA
"10318","2014",12,4,7.13,7.48,7.52,2014-12-04,1900-12-04,"Arendal",NA
"10319","2014",12,5,7.14,7.59,7.77,2014-12-05,1900-12-05,"Arendal",NA
"10320","2014",12,6,7.54,8.32,8.77,2014-12-06,1900-12-06,"Arendal",NA
"10321","2014",12,7,10.71,10.91,11.29,2014-12-07,1900-12-07,"Arendal",NA
"10322","2014",12,8,10.06,10.51,11.33,2014-12-08,1900-12-08,"Arendal",NA
"10323","2014",12,9,9.37,9.8,9.94,2014-12-09,1900-12-09,"Arendal",NA
"10324","2014",12,10,10.53,10.93,11.03,2014-12-10,1900-12-10,"Arendal",NA
"10325","2014",12,11,10.98,11.25,11.26,2014-12-11,1900-12-11,"Arendal",NA
"10326","2014",12,12,10.71,10.84,10.85,2014-12-12,1900-12-12,"Arendal",NA
"10327","2014",12,13,9.14,9.26,9.33,2014-12-13,1900-12-13,"Arendal",NA
"10328","2014",12,14,9.15,9.2,9.19,2014-12-14,1900-12-14,"Arendal",NA
"10329","2014",12,15,9.34,9.58,9.65,2014-12-15,1900-12-15,"Arendal",NA
"10330","2014",12,16,9.49,9.76,9.86,2014-12-16,1900-12-16,"Arendal",NA
"10331","2014",12,17,9.05,9.31,9.36,2014-12-17,1900-12-17,"Arendal",NA
"10332","2014",12,18,8.46,8.59,8.62,2014-12-18,1900-12-18,"Arendal",NA
"10333","2014",12,19,8.51,8.72,8.93,2014-12-19,1900-12-19,"Arendal",NA
"10334","2014",12,20,8.61,8.93,9.06,2014-12-20,1900-12-20,"Arendal",NA
"10335","2014",12,21,8.17,8.38,8.47,2014-12-21,1900-12-21,"Arendal",NA
"10336","2014",12,22,8.48,8.63,8.67,2014-12-22,1900-12-22,"Arendal",NA
"10337","2014",12,23,8.36,8.58,8.58,2014-12-23,1900-12-23,"Arendal",NA
"10338","2014",12,24,8.06,8.16,8.17,2014-12-24,1900-12-24,"Arendal",NA
"10339","2014",12,25,7.05,7.22,7.23,2014-12-25,1900-12-25,"Arendal",NA
"10340","2014",12,26,6.4,6.66,6.7,2014-12-26,1900-12-26,"Arendal",NA
"10341","2014",12,27,6.33,6.44,6.48,2014-12-27,1900-12-27,"Arendal",NA
"10342","2014",12,28,5.9,6.35,6.34,2014-12-28,1900-12-28,"Arendal",NA
"10343","2014",12,29,5.58,5.74,5.76,2014-12-29,1900-12-29,"Arendal",NA
"10344","2014",12,30,4.92,5.22,5.27,2014-12-30,1900-12-30,"Arendal",NA
"10345","2014",12,31,5.11,5.09,5.28,2014-12-31,1900-12-31,"Arendal",NA
"10346","2015",1,1,6.24,6.15,7.01,2015-01-01,1900-01-01,"Arendal",NA
"10347","2015",1,2,7.89,8.18,8.38,2015-01-02,1900-01-02,"Arendal",NA
"10348","2015",1,3,8.1,8.26,8.3,2015-01-03,1900-01-03,"Arendal",NA
"10349","2015",1,4,7.04,7.06,7.09,2015-01-04,1900-01-04,"Arendal",NA
"10350","2015",1,5,6.55,6.92,6.96,2015-01-05,1900-01-05,"Arendal",NA
"10351","2015",1,6,6.7,6.89,6.94,2015-01-06,1900-01-06,"Arendal",NA
"10352","2015",1,7,6.9,7.15,7.26,2015-01-07,1900-01-07,"Arendal",NA
"10353","2015",1,8,7.68,7.88,7.91,2015-01-08,1900-01-08,"Arendal",NA
"10354","2015",1,9,7.21,7.19,7.3,2015-01-09,1900-01-09,"Arendal",NA
"10355","2015",1,10,6.98,6.98,7.04,2015-01-10,1900-01-10,"Arendal",NA
"10356","2015",1,11,7.73,7.86,7.88,2015-01-11,1900-01-11,"Arendal",NA
"10357","2015",1,12,7.29,7.29,7.29,2015-01-12,1900-01-12,"Arendal",NA
"10358","2015",1,13,7.27,7.46,7.47,2015-01-13,1900-01-13,"Arendal",NA
"10359","2015",1,14,7.06,7.08,7.07,2015-01-14,1900-01-14,"Arendal",NA
"10360","2015",1,15,6.94,7.01,7.04,2015-01-15,1900-01-15,"Arendal",NA
"10361","2015",1,16,7.11,7.17,7.22,2015-01-16,1900-01-16,"Arendal",NA
"10362","2015",1,17,7.03,7.19,7.19,2015-01-17,1900-01-17,"Arendal",NA
"10363","2015",1,18,6.31,6.77,6.76,2015-01-18,1900-01-18,"Arendal",NA
"10364","2015",1,19,5.62,5.73,5.75,2015-01-19,1900-01-19,"Arendal",NA
"10365","2015",1,20,5.61,5.61,5.62,2015-01-20,1900-01-20,"Arendal",NA
"10366","2015",1,21,5.49,5.53,5.54,2015-01-21,1900-01-21,"Arendal",NA
"10367","2015",1,22,5.25,5.56,5.59,2015-01-22,1900-01-22,"Arendal",NA
"10368","2015",1,23,5.29,5.47,5.46,2015-01-23,1900-01-23,"Arendal",NA
"10369","2015",1,24,5.4,5.64,5.69,2015-01-24,1900-01-24,"Arendal",NA
"10370","2015",1,25,5.15,5.29,5.43,2015-01-25,1900-01-25,"Arendal",NA
"10371","2015",1,26,5.31,5.49,5.59,2015-01-26,1900-01-26,"Arendal",NA
"10372","2015",1,27,5.12,5.33,5.35,2015-01-27,1900-01-27,"Arendal",NA
"10373","2015",1,28,5.97,6.06,6.17,2015-01-28,1900-01-28,"Arendal",NA
"10374","2015",1,29,5.9,5.95,6.14,2015-01-29,1900-01-29,"Arendal",NA
"10375","2015",1,30,5.7,5.63,5.91,2015-01-30,1900-01-30,"Arendal",NA
"10376","2015",1,31,4.68,5.01,5.14,2015-01-31,1900-01-31,"Arendal",NA
"10377","2015",2,1,4.27,4.66,4.69,2015-02-01,1900-02-01,"Arendal",NA
"10378","2015",2,2,4.2,4.57,4.6,2015-02-02,1900-02-02,"Arendal",NA
"10379","2015",2,3,4.18,4.59,4.62,2015-02-03,1900-02-03,"Arendal",NA
"10380","2015",2,4,3.58,4.24,4.3,2015-02-04,1900-02-04,"Arendal",NA
"10381","2015",2,5,3.65,4.14,4.13,2015-02-05,1900-02-05,"Arendal",NA
"10382","2015",2,6,3.58,3.8,3.89,2015-02-06,1900-02-06,"Arendal",NA
"10383","2015",2,7,3.59,3.68,3.77,2015-02-07,1900-02-07,"Arendal",NA
"10384","2015",2,8,3.77,3.92,3.95,2015-02-08,1900-02-08,"Arendal",NA
"10385","2015",2,9,3.79,3.82,3.96,2015-02-09,1900-02-09,"Arendal",NA
"10386","2015",2,10,3.58,3.66,3.68,2015-02-10,1900-02-10,"Arendal",NA
"10387","2015",2,11,3.63,3.68,3.69,2015-02-11,1900-02-11,"Arendal",NA
"10388","2015",2,12,4.26,4.31,4.62,2015-02-12,1900-02-12,"Arendal",NA
"10389","2015",2,13,5.14,5.19,5.63,2015-02-13,1900-02-13,"Arendal",NA
"10390","2015",2,14,4.35,4.61,4.74,2015-02-14,1900-02-14,"Arendal",NA
"10391","2015",2,15,4.42,4.43,4.44,2015-02-15,1900-02-15,"Arendal",NA
"10392","2015",2,16,3.95,4.08,4.08,2015-02-16,1900-02-16,"Arendal",NA
"10393","2015",2,17,4.07,4.17,4.21,2015-02-17,1900-02-17,"Arendal",NA
"10394","2015",2,18,5.3,5.45,5.55,2015-02-18,1900-02-18,"Arendal",NA
"10395","2015",2,19,6.59,6.79,6.8,2015-02-19,1900-02-19,"Arendal",NA
"10396","2015",2,20,6.8,6.88,7.07,2015-02-20,1900-02-20,"Arendal",NA
"10397","2015",2,21,6.47,6.63,6.78,2015-02-21,1900-02-21,"Arendal",NA
"10398","2015",2,22,6.19,6.25,6.26,2015-02-22,1900-02-22,"Arendal",NA
"10399","2015",2,23,6.15,6.2,6.23,2015-02-23,1900-02-23,"Arendal",NA
"10400","2015",2,24,6.08,6.26,6.29,2015-02-24,1900-02-24,"Arendal",NA
"10401","2015",2,25,6.08,6.28,6.32,2015-02-25,1900-02-25,"Arendal",NA
"10402","2015",2,26,5.83,5.84,5.85,2015-02-26,1900-02-26,"Arendal",NA
"10403","2015",2,27,5.56,5.85,5.76,2015-02-27,1900-02-27,"Arendal",NA
"10404","2015",2,28,5.56,5.6,5.56,2015-02-28,1900-02-28,"Arendal",NA
"10405","2015",3,1,5.45,5.58,5.64,2015-03-01,1900-03-01,"Arendal",NA
"10406","2015",3,2,5.33,5.4,5.45,2015-03-02,1900-03-02,"Arendal",NA
"10407","2015",3,3,4.85,4.82,4.78,2015-03-03,1900-03-03,"Arendal",NA
"10408","2015",3,4,4.27,4.27,4.31,2015-03-04,1900-03-04,"Arendal",NA
"10409","2015",3,5,4.03,4.15,4.24,2015-03-05,1900-03-05,"Arendal",NA
"10410","2015",3,6,4.35,4.37,4.39,2015-03-06,1900-03-06,"Arendal",NA
"10411","2015",3,7,4.5,4.54,4.54,2015-03-07,1900-03-07,"Arendal",NA
"10412","2015",3,8,4.79,4.85,4.97,2015-03-08,1900-03-08,"Arendal",NA
"10413","2015",3,9,4.89,4.96,5.08,2015-03-09,1900-03-09,"Arendal",NA
"10414","2015",3,10,5.55,5.6,5.61,2015-03-10,1900-03-10,"Arendal",NA
"10415","2015",3,11,5.14,5.48,5.46,2015-03-11,1900-03-11,"Arendal",NA
"10416","2015",3,12,4.97,5.13,5.14,2015-03-12,1900-03-12,"Arendal",NA
"10417","2015",3,13,4.19,4.3,4.33,2015-03-13,1900-03-13,"Arendal",NA
"10418","2015",3,14,3.98,4,4.01,2015-03-14,1900-03-14,"Arendal",NA
"10419","2015",3,15,4.03,4.03,4.03,2015-03-15,1900-03-15,"Arendal",NA
"10420","2015",3,16,4.06,4.06,4.07,2015-03-16,1900-03-16,"Arendal",NA
"10421","2015",3,17,4.09,4.1,4.1,2015-03-17,1900-03-17,"Arendal",NA
"10422","2015",3,18,4.1,4.14,4.14,2015-03-18,1900-03-18,"Arendal",NA
"10423","2015",3,19,4.13,4.14,4.15,2015-03-19,1900-03-19,"Arendal",NA
"10424","2015",3,20,4.15,4.16,4.16,2015-03-20,1900-03-20,"Arendal",NA
"10425","2015",3,21,4.04,4.14,4.14,2015-03-21,1900-03-21,"Arendal",NA
"10426","2015",3,22,4.06,4.15,4.16,2015-03-22,1900-03-22,"Arendal",NA
"10427","2015",3,23,4.55,4.65,4.71,2015-03-23,1900-03-23,"Arendal",NA
"10428","2015",3,24,4.59,4.82,5.06,2015-03-24,1900-03-24,"Arendal",NA
"10429","2015",3,25,4.78,4.79,4.8,2015-03-25,1900-03-25,"Arendal",NA
"10430","2015",3,26,4.46,4.47,4.47,2015-03-26,1900-03-26,"Arendal",NA
"10431","2015",3,27,4.29,4.33,4.34,2015-03-27,1900-03-27,"Arendal",NA
"10432","2015",3,28,4.21,4.28,4.3,2015-03-28,1900-03-28,"Arendal",NA
"10433","2015",3,29,4.41,4.39,4.42,2015-03-29,1900-03-29,"Arendal",NA
"10434","2015",3,30,4.49,4.49,4.47,2015-03-30,1900-03-30,"Arendal",NA
"10435","2015",3,31,4.24,4.38,4.41,2015-03-31,1900-03-31,"Arendal",NA
"10436","2015",4,1,4.4,4.49,4.51,2015-04-01,1900-04-01,"Arendal",NA
"10437","2015",4,2,4.42,4.41,4.39,2015-04-02,1900-04-02,"Arendal",NA
"10438","2015",4,3,4.39,4.37,4.39,2015-04-03,1900-04-03,"Arendal",NA
"10439","2015",4,4,4.34,4.35,4.35,2015-04-04,1900-04-04,"Arendal",NA
"10440","2015",4,5,4.26,4.28,4.29,2015-04-05,1900-04-05,"Arendal",NA
"10441","2015",4,6,4.15,4.25,4.27,2015-04-06,1900-04-06,"Arendal",NA
"10442","2015",4,7,4.72,4.55,4.52,2015-04-07,1900-04-07,"Arendal",NA
"10443","2015",4,8,4.9,4.79,4.73,2015-04-08,1900-04-08,"Arendal",NA
"10444","2015",4,9,4.73,4.64,4.59,2015-04-09,1900-04-09,"Arendal",NA
"10445","2015",4,10,4.86,4.79,4.76,2015-04-10,1900-04-10,"Arendal",NA
"10446","2015",4,11,5.18,5.05,5.03,2015-04-11,1900-04-11,"Arendal",NA
"10447","2015",4,12,5.41,5.42,5.44,2015-04-12,1900-04-12,"Arendal",NA
"10448","2015",4,13,5.55,5.57,5.57,2015-04-13,1900-04-13,"Arendal",NA
"10449","2015",4,14,5.54,5.52,5.51,2015-04-14,1900-04-14,"Arendal",NA
"10450","2015",4,15,5.76,5.77,5.72,2015-04-15,1900-04-15,"Arendal",NA
"10451","2015",4,16,5.68,5.6,5.58,2015-04-16,1900-04-16,"Arendal",NA
"10452","2015",4,17,5.46,5.38,5.37,2015-04-17,1900-04-17,"Arendal",NA
"10453","2015",4,18,5.59,5.45,5.45,2015-04-18,1900-04-18,"Arendal",NA
"10454","2015",4,19,5.74,5.64,5.61,2015-04-19,1900-04-19,"Arendal",NA
"10455","2015",4,20,5.82,5.69,5.69,2015-04-20,1900-04-20,"Arendal",NA
"10456","2015",4,21,6.03,5.9,5.81,2015-04-21,1900-04-21,"Arendal",NA
"10457","2015",4,22,6.23,6.26,6.15,2015-04-22,1900-04-22,"Arendal",NA
"10458","2015",4,23,6.7,6.67,6.41,2015-04-23,1900-04-23,"Arendal",NA
"10459","2015",4,24,6.14,6.03,5.89,2015-04-24,1900-04-24,"Arendal",NA
"10460","2015",4,25,6.07,5.92,5.83,2015-04-25,1900-04-25,"Arendal",NA
"10461","2015",4,26,5.89,5.84,5.79,2015-04-26,1900-04-26,"Arendal",NA
"10462","2015",4,27,5.94,5.93,5.86,2015-04-27,1900-04-27,"Arendal",NA
"10463","2015",4,28,5.98,6.06,6.02,2015-04-28,1900-04-28,"Arendal",NA
"10464","2015",4,29,6.18,6.11,6.1,2015-04-29,1900-04-29,"Arendal",NA
"10465","2015",4,30,6.33,6.21,6.2,2015-04-30,1900-04-30,"Arendal",NA
"10466","2015",5,1,6.43,6.37,6.3,2015-05-01,1900-05-01,"Arendal",NA
"10467","2015",5,2,6.73,6.72,6.64,2015-05-02,1900-05-02,"Arendal",NA
"10468","2015",5,3,6.94,7.05,7.04,2015-05-03,1900-05-03,"Arendal",NA
"10469","2015",5,4,7.36,7.38,7.37,2015-05-04,1900-05-04,"Arendal",NA
"10470","2015",5,5,7.55,7.55,7.55,2015-05-05,1900-05-05,"Arendal",NA
"10471","2015",5,6,7.73,7.66,7.66,2015-05-06,1900-05-06,"Arendal",NA
"10472","2015",5,7,7.82,7.79,7.58,2015-05-07,1900-05-07,"Arendal",NA
"10473","2015",5,8,7.85,7.61,7.21,2015-05-08,1900-05-08,"Arendal",NA
"10474","2015",5,9,7.71,7.73,7.69,2015-05-09,1900-05-09,"Arendal",NA
"10475","2015",5,10,7.8,7.66,7.66,2015-05-10,1900-05-10,"Arendal",NA
"10476","2015",5,11,7.68,7.5,7.35,2015-05-11,1900-05-11,"Arendal",NA
"10477","2015",5,12,7.37,7.26,7.01,2015-05-12,1900-05-12,"Arendal",NA
"10478","2015",5,13,7.79,7.26,6.91,2015-05-13,1900-05-13,"Arendal",NA
"10479","2015",5,14,8.09,8.04,7.95,2015-05-14,1900-05-14,"Arendal",NA
"10480","2015",5,15,8.39,8.42,8.31,2015-05-15,1900-05-15,"Arendal",NA
"10481","2015",5,16,8.6,8.41,8.2,2015-05-16,1900-05-16,"Arendal",NA
"10482","2015",5,17,8.23,7.99,7.77,2015-05-17,1900-05-17,"Arendal",NA
"10483","2015",5,18,8.15,8.09,8.02,2015-05-18,1900-05-18,"Arendal",NA
"10484","2015",5,19,8.44,8.41,8.38,2015-05-19,1900-05-19,"Arendal",NA
"10485","2015",5,20,8.48,8.55,8.49,2015-05-20,1900-05-20,"Arendal",NA
"10486","2015",5,21,8.47,8.53,8.43,2015-05-21,1900-05-21,"Arendal",NA
"10487","2015",5,22,8.1,8.04,7.95,2015-05-22,1900-05-22,"Arendal",NA
"10488","2015",5,23,8.73,8.13,7.91,2015-05-23,1900-05-23,"Arendal",NA
"10489","2015",5,24,8.4,8.39,8.32,2015-05-24,1900-05-24,"Arendal",NA
"10490","2015",5,25,8.4,8.24,8.19,2015-05-25,1900-05-25,"Arendal",NA
"10491","2015",5,26,8.99,8.89,8.85,2015-05-26,1900-05-26,"Arendal",NA
"10492","2015",5,27,9.46,9.22,9.1,2015-05-27,1900-05-27,"Arendal",NA
"10493","2015",5,28,9.02,8.97,8.95,2015-05-28,1900-05-28,"Arendal",NA
"10494","2015",5,29,8.96,9.01,8.94,2015-05-29,1900-05-29,"Arendal",NA
"10495","2015",5,30,9.09,9.01,8.99,2015-05-30,1900-05-30,"Arendal",NA
